"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LMNA2",0.000510544144206237,0.276022683297757,0.469,0.372,1,"6","LMNA"
"ARHGAP5-AS1",0.000635265549697229,0.506706528009351,0.15,0.114,1,"6","ARHGAP5-AS1"
"NAT8L1",0.000637340734683547,0.329543824317343,0.2,0.167,1,"6","NAT8L"
"RCAN12",0.000777673969649772,0.498658588385113,0.338,0.284,1,"6","RCAN1"
"SLC7A51",0.000907631801838232,0.314126372386903,0.138,0.115,1,"6","SLC7A5"
"LIFR3",0.00109558532750437,0.444734814208674,0.375,0.302,1,"6","LIFR"
"FAM169A2",0.00123979796730311,0.352446719625305,0.181,0.119,1,"6","FAM169A"
"RUFY33",0.00149217590329893,0.351649184650467,0.462,0.396,1,"6","RUFY3"
"LGALS3BP2",0.00154720833175936,0.538529391391061,0.344,0.32,1,"6","LGALS3BP"
"CXXC52",0.00162979836775357,0.30067673391895,0.319,0.273,1,"6","CXXC5"
"IGFBP71",0.00196472494622932,0.366049970961717,0.175,0.115,1,"6","IGFBP7"
"RALGDS3",0.00209187384298405,0.337750177376684,0.412,0.359,1,"6","RALGDS"
"NACC22",0.00217700084850482,0.49086002377771,0.288,0.249,1,"6","NACC2"
"NFASC2",0.00226146798475136,0.432000034973423,0.419,0.356,1,"6","NFASC"
"SPTBN13",0.00231863629147507,0.269418718726594,0.325,0.276,1,"6","SPTBN1"
"CNTNAP2",0.00236428710172082,0.36930528945205,0.144,0.124,1,"6","CNTNAP2"
"TPD52L11",0.00238213305933697,0.342430375360166,0.106,0.047,1,"6","TPD52L1"
"ZC3HAV11",0.00249525540644729,0.316946242788193,0.25,0.211,1,"6","ZC3HAV1"
"KIF192",0.00270053273370442,0.441970288104937,0.394,0.327,1,"6","KIF19"
"DAPL1",0.00325156186812689,0.363532596947846,0.131,0.11,1,"6","DAPL1"
"MBOAT23",0.00338333199160283,0.417362874659897,0.281,0.225,1,"6","MBOAT2"
"APC22",0.00413988501115771,0.570555050675956,0.225,0.16,1,"6","APC2"
"SLC5A3",0.00417197614901817,0.290382531712505,0.162,0.142,1,"6","SLC5A3"
"TENT5A1",0.00432111025250867,0.3951126735102,0.206,0.169,1,"6","TENT5A"
"B3GALNT2",0.0045005276270725,0.262400177714645,0.144,0.134,1,"6","B3GALNT2"
"RAB33A2",0.00525092463066175,0.571916029989548,0.288,0.249,1,"6","RAB33A"
"FBXO17",0.00560534235371988,0.304214726529949,0.138,0.098,1,"6","FBXO17"
"OTUD7B3",0.00677989796257316,0.312914088126538,0.244,0.191,1,"6","OTUD7B"
"ZNRF31",0.00684872765259053,0.358271862346464,0.162,0.131,1,"6","ZNRF3"
"MVK3",0.00719173924158301,0.448455585114439,0.281,0.252,1,"6","MVK"
"SCCPDH2",0.00789640564191564,0.363027300583262,0.344,0.317,1,"6","SCCPDH"
"S100A8",0,5.45303109495239,0.649,0.013,0,"7","S100A8"
"S100A121",0,3.18717465454662,0.561,0.001,0,"7","S100A12"
"S100A101",0,2.81889935778896,0.833,0.018,0,"7","S100A10"
"THBS1",0,2.78186205499553,0.605,0.008,0,"7","THBS1"
"CD52",0,2.46815631259417,0.491,0.001,0,"7","CD52"
"KLRB1",0,2.13969772571242,0.333,0,0,"7","KLRB1"
"TRAC",0,1.79408555526448,0.325,0.003,0,"7","TRAC"
"KLRC1",0,1.35276432636767,0.307,0,0,"7","KLRC1"
"PRF1",0,1.28292494737605,0.325,0,0,"7","PRF1"
"BCL11B",0,1.18179625215782,0.316,0.001,0,"7","BCL11B"
"CYP1B1",0,1.10913273940899,0.518,0,0,"7","CYP1B1"
"CD3G",0,1.06587004386136,0.307,0,0,"7","CD3G"
"LINC00944",0,0.599891338156656,0.281,0,0,"7","LINC00944"
"PTGER2",0,0.527674735460611,0.395,0,0,"7","PTGER2"
"LILRA5",0,0.511812400493322,0.351,0.004,0,"7","LILRA5"
"CD27",0,0.504827716902112,0.298,0,0,"7","CD27"
"AQP3",0,0.425794420660291,0.298,0.003,0,"7","AQP3"
"LEF1",0,0.382775737528135,0.377,0.003,0,"7","LEF1"
"TBX21",0,0.322070962621159,0.289,0,0,"7","TBX21"
"CES1",0,0.283366455850597,0.316,0,0,"7","CES1"
"FLT3",0,0.279658523129374,0.412,0.003,0,"7","FLT3"
"PDCD1",0,0.269376761773393,0.36,0.004,0,"7","PDCD1"
"TRDC",0,0.260543521597425,0.289,0,0,"7","TRDC"
"CD48",3.31471932180599e-294,1.78545759935614,0.579,0.002,6.62943864361198e-291,"7","CD48"
"TRBC2",1.46085348271993e-290,1.45022414241896,0.281,0,2.92170696543986e-287,"7","TRBC2"
"F13A1",9.50590077967818e-287,1.33503586060218,0.465,0.005,1.90118015593564e-283,"7","F13A1"
"FCN1",3.65659097868796e-286,2.14837921172313,0.596,0.018,7.31318195737591e-283,"7","FCN1"
"CD36",1.10698624535299e-276,1.10145507699714,0.614,0.02,2.21397249070598e-273,"7","CD36"
"TGFBI",3.897183064448e-263,0.826658472868177,0.526,0.005,7.794366128896e-260,"7","TGFBI"
"HCAR3",1.31995736312561e-255,0.787924557162816,0.421,0.001,2.63991472625123e-252,"7","HCAR3"
"ANXA2",3.33654728309917e-242,1.49941777928833,0.754,0.022,6.67309456619834e-239,"7","ANXA2"
"GATA3",6.60902784666878e-218,0.785560032482775,0.281,0.004,1.32180556933376e-214,"7","GATA3"
"ANPEP",2.73853189594777e-198,0.689803143098941,0.36,0.003,5.47706379189554e-195,"7","ANPEP"
"CRYBG1",1.63441709650631e-196,1.5851795133457,0.588,0.01,3.26883419301262e-193,"7","CRYBG1"
"XCL2",1.75723101517618e-195,0.602404847151479,0.325,0.004,3.51446203035235e-192,"7","XCL2"
"CLDN5",6.89752991814615e-192,0.99852706290387,0.228,0.004,1.37950598362923e-188,"7","CLDN5"
"SGMS2",1.30805666100687e-157,0.84507030479681,0.482,0.025,2.61611332201373e-154,"7","SGMS2"
"ANXA1",3.93947018686745e-153,3.45994305505992,0.737,0.032,7.87894037373491e-150,"7","ANXA1"
"IL32",7.77191070431779e-152,2.46761650915101,0.333,0,1.55438214086356e-148,"7","IL32"
"CFP",1.34215027252072e-148,0.644769633238117,0.412,0.018,2.68430054504144e-145,"7","CFP"
"CD163",8.85137298918794e-148,2.68054083929941,0.807,0.091,1.77027459783759e-144,"7","CD163"
"TM4SF1",1.21362208565491e-144,0.278143937552373,0.228,0.006,2.42724417130981e-141,"7","TM4SF1"
"S100A4",3.06280926168046e-144,3.44226845742946,0.789,0.06,6.12561852336093e-141,"7","S100A4"
"S100A9",1.11546062902006e-141,4.88566965976232,0.614,0.025,2.23092125804013e-138,"7","S100A9"
"VIM1",7.59892210727705e-121,3.99868922194262,0.851,0.072,1.51978442145541e-117,"7","VIM"
"VCAN1",1.17451729678502e-120,2.93977330932737,0.605,0.058,2.34903459357005e-117,"7","VCAN"
"VIM-AS1",1.55319554583658e-115,0.313219190241801,0.342,0.006,3.10639109167316e-112,"7","VIM-AS1"
"IL1R2",1.24328052415887e-113,2.63971469932904,0.596,0.032,2.48656104831773e-110,"7","IL1R2"
"LGALS31",7.85156507202861e-112,1.08753870015667,0.658,0.043,1.57031301440572e-108,"7","LGALS3"
"CD2",5.23749740341862e-107,0.944534176508622,0.254,0,1.04749948068372e-103,"7","CD2"
"CXCL1",6.85013531318961e-102,1.07435604974716,0.351,0.004,1.37002706263792e-98,"7","CXCL1"
"GPR171",3.13529273934178e-101,0.90154119862728,0.263,0.002,6.27058547868356e-98,"7","GPR171"
"MS4A6A",2.11499385388865e-100,2.85365387680031,0.763,0.034,4.2299877077773e-97,"7","MS4A6A"
"S100P",1.93621507486324e-92,1.71720711828671,0.202,0.006,3.87243014972648e-89,"7","S100P"
"EREG",1.21742508836285e-88,2.07480666972291,0.5,0.028,2.4348501767257e-85,"7","EREG"
"PTPN22",1.44546897192316e-88,1.04504416998963,0.412,0.007,2.89093794384631e-85,"7","PTPN22"
"IL15",3.2996675186742e-86,0.257480979531365,0.132,0,6.5993350373484e-83,"7","IL15"
"AREG",8.3820969632134e-86,2.57548669106096,0.614,0.048,1.67641939264268e-82,"7","AREG"
"CD44",1.45765430181391e-83,2.08299820260006,0.684,0.035,2.91530860362781e-80,"7","CD44"
"CD3D",9.05984675986657e-80,0.666294453500228,0.211,0,1.81196935197331e-76,"7","CD3D"
"GZMA",4.12712762970219e-76,1.35530142546485,0.228,0,8.25425525940439e-73,"7","GZMA"
"AQP9",2.00329432245932e-70,1.88695137690519,0.175,0.001,4.00658864491865e-67,"7","AQP9"
"MGST11",1.00464865511684e-67,0.455218023567026,0.386,0.043,2.00929731023369e-64,"7","MGST1"
"PYHIN1",3.17850751374737e-66,0.89220688136468,0.298,0.014,6.35701502749474e-63,"7","PYHIN1"
"SLC38A11",3.03875443379078e-64,0.799968874678309,0.456,0.028,6.07750886758156e-61,"7","SLC38A1"
"CLIC3",1.47275682848817e-63,0.847886887973746,0.333,0.032,2.94551365697635e-60,"7","CLIC3"
"CXCL2",8.5800327081197e-60,1.8705343052819,0.447,0.009,1.71600654162394e-56,"7","CXCL2"
"LYZ",1.49688258694777e-57,5.15120617281987,0.754,0.109,2.99376517389554e-54,"7","LYZ"
"CD93",1.95353862268903e-57,1.69875493782574,0.632,0.07,3.90707724537806e-54,"7","CD93"
"FLNA1",1.62446573895979e-56,1.12000937272945,0.474,0.051,3.24893147791958e-53,"7","FLNA"
"CLEC4E",8.7348709062252e-54,1.28672007132424,0.535,0.042,1.74697418124504e-50,"7","CLEC4E"
"SELL1",3.60112009119106e-52,2.11140793597204,0.684,0.1,7.20224018238212e-49,"7","SELL"
"GZMM",8.18362227075028e-51,1.48749798798741,0.298,0.02,1.63672445415006e-47,"7","GZMM"
"CD3E",2.79637238425349e-50,1.87645154601025,0.316,0,5.59274476850698e-47,"7","CD3E"
"PLAC8",5.12510404439033e-50,0.947078738171576,0.43,0.022,1.02502080887807e-46,"7","PLAC8"
"RNASE2",5.14701093370012e-48,0.469625799861958,0.57,0.043,1.02940218674002e-44,"7","RNASE2"
"TIMP32",1.32799600712873e-47,0.381438272372052,0.456,0.049,2.65599201425747e-44,"7","TIMP3"
"ITGA4",2.22826617549751e-45,0.259737597952034,0.14,0.01,4.45653235099501e-42,"7","ITGA4"
"THBD",5.17935190710389e-41,1.09065053151012,0.456,0.037,1.03587038142078e-37,"7","THBD"
"ALDH1A11",7.09221772960007e-41,0.970757252620971,0.368,0.051,1.41844354592001e-37,"7","ALDH1A1"
"LINC01871",2.95256568352349e-40,0.923552734778982,0.193,0,5.90513136704698e-37,"7","LINC01871"
"AHR1",4.15107899400946e-40,0.522078481262089,0.667,0.157,8.30215798801892e-37,"7","AHR"
"CXCR41",5.12792056110517e-40,2.17234712981214,0.851,0.272,1.02558411222103e-36,"7","CXCR4"
"CAVIN2",2.1294149215335e-39,0.688558588389567,0.246,0.022,4.258829843067e-36,"7","CAVIN2"
"HCAR2",1.76637435495308e-37,0.475419390512945,0.447,0.038,3.53274870990615e-34,"7","HCAR2"
"TREM11",1.07618903350983e-36,1.34242734015826,0.596,0.107,2.15237806701966e-33,"7","TREM1"
"EMP1",1.86575847031101e-35,0.61012663721289,0.43,0.077,3.73151694062202e-32,"7","EMP1"
"CST7",6.12552129330062e-34,1.39687826585667,0.368,0.013,1.22510425866012e-30,"7","CST7"
"S100A62",4.25212673083663e-32,3.20752218075907,0.675,0.161,8.50425346167325e-29,"7","S100A6"
"TNFAIP62",3.98210894037908e-31,1.7693952518422,0.447,0.097,7.96421788075816e-28,"7","TNFAIP6"
"TLE11",2.10320944216598e-30,0.369109303414872,0.518,0.114,4.20641888433197e-27,"7","TLE1"
"PLEK1",6.41665038390895e-30,1.42222886179736,0.728,0.198,1.28333007678179e-26,"7","PLEK"
"MARCO",7.23387320112578e-30,0.695206689908481,0.132,0.008,1.44677464022516e-26,"7","MARCO"
"CNTNAP3B1",1.80187237232821e-29,0.302524772203301,0.237,0.018,3.60374474465642e-26,"7","CNTNAP3B"
"CTSW",2.8597409332588e-29,1.39342337866609,0.333,0.005,5.71948186651761e-26,"7","CTSW"
"LSR",4.69021330542708e-28,0.252071417314257,0.298,0.051,9.38042661085416e-25,"7","LSR"
"CFD2",1.80215162349442e-27,1.41568202879398,0.719,0.209,3.60430324698885e-24,"7","CFD"
"SOCS31",8.89801111850387e-27,0.687000113356793,0.623,0.154,1.77960222370077e-23,"7","SOCS3"
"CCL5",1.13120842425992e-26,2.12063368803414,0.535,0.113,2.26241684851983e-23,"7","CCL5"
"TYMP3",2.63876384592432e-26,0.611966683977338,0.719,0.2,5.27752769184863e-23,"7","TYMP"
"GZMH",9.42823097015301e-26,0.850237885029832,0.123,0,1.8856461940306e-22,"7","GZMH"
"GNLY",8.20773618721351e-25,1.88447720205515,0.465,0.057,1.6415472374427e-21,"7","GNLY"
"NKG7",1.26148198837892e-24,1.84864566222044,0.228,0.008,2.52296397675784e-21,"7","NKG7"
"LRRFIP11",2.5134208018119e-24,1.6542517993835,0.772,0.321,5.02684160362381e-21,"7","LRRFIP1"
"STAT4",4.10464118993268e-24,0.394589243745234,0.149,0.009,8.20928237986536e-21,"7","STAT4"
"IQGAP2",6.14027820959963e-24,0.879119489368261,0.465,0.034,1.22805564191993e-20,"7","IQGAP2"
"VCAM1",8.8638647945577e-24,0.503841172137092,0.132,0.003,1.77277295891154e-20,"7","VCAM1"
"SOD2",1.92699223382788e-23,1.83309966886587,0.702,0.251,3.85398446765577e-20,"7","SOD2"
"TIMP11",2.16081860149333e-23,1.16748342270005,0.596,0.119,4.32163720298667e-20,"7","TIMP1"
"FCGR2B",2.33898355535005e-23,0.698683452256418,0.167,0.004,4.67796711070009e-20,"7","FCGR2B"
"AC024940.1",4.96716113569216e-23,0.335737189705034,0.219,0.034,9.93432227138431e-20,"7","AC024940.1"
"EMP31",8.83263694468953e-23,1.66073508779183,0.605,0.105,1.76652738893791e-19,"7","EMP3"
"CRTAM",1.41617309788703e-22,0.326151359056329,0.158,0.017,2.83234619577406e-19,"7","CRTAM"
"LINC009371",2.32888801149071e-22,0.277850909361319,0.36,0.048,4.65777602298142e-19,"7","LINC00937"
"EGFL72",4.92771910835641e-22,0.575399485544492,0.596,0.18,9.85543821671282e-19,"7","EGFL7"
"CD142",4.51773556448853e-21,0.834259847880265,0.728,0.225,9.03547112897706e-18,"7","CD14"
"SOCS1",8.73694596803061e-21,1.38796811780197,0.526,0.13,1.74738919360612e-17,"7","SOCS1"
"RUNX3",1.44355759918275e-19,0.618888317992656,0.395,0.022,2.8871151983655e-16,"7","RUNX3"
"IQGAP12",2.27090541995352e-19,1.26621330719901,0.719,0.278,4.54181083990704e-16,"7","IQGAP1"
"THAP1",1.04160748510539e-18,0.289526286585147,0.544,0.139,2.08321497021078e-15,"7","THAP1"
"KLF41",1.13861021688838e-18,1.18253626864859,0.895,0.47,2.27722043377677e-15,"7","KLF4"
"PTGER41",3.41512440515025e-18,1.13810608345866,0.64,0.2,6.83024881030051e-15,"7","PTGER4"
"PLAUR1",5.02162990445796e-18,1.62066511236982,0.728,0.301,1.00432598089159e-14,"7","PLAUR"
"VWF",8.75262291895086e-18,0.52788930858534,0.325,0.078,1.75052458379017e-14,"7","VWF"
"KLF101",1.32950593650772e-17,1.11598971655716,0.64,0.205,2.65901187301545e-14,"7","KLF10"
"PIM11",1.43670845705812e-17,0.547413363014226,0.579,0.195,2.87341691411624e-14,"7","PIM1"
"NUDT4",1.74371780183077e-17,0.677763289853137,0.588,0.226,3.48743560366154e-14,"7","NUDT4"
"TNFAIP31",2.52779958189761e-17,1.5710463170022,0.614,0.178,5.05559916379523e-14,"7","TNFAIP3"
"METRNL1",4.63441436408523e-17,1.40326034500097,0.588,0.156,9.26882872817046e-14,"7","METRNL"
"STX111",4.92880593146603e-17,1.09856130367043,0.553,0.123,9.85761186293206e-14,"7","STX11"
"NR4A31",1.4068556439291e-16,0.679048251220991,0.711,0.314,2.8137112878582e-13,"7","NR4A3"
"C1orf162",1.42671522240482e-16,1.36656897267534,0.614,0.168,2.85343044480965e-13,"7","C1orf162"
"EHD12",5.87150253478039e-16,0.299808207102177,0.167,0.123,1.17430050695608e-12,"7","EHD1"
"HLA-DPB12",1.21183606865887e-15,1.51136458967438,0.693,0.289,2.42367213731774e-12,"7","HLA-DPB1"
"APOC13",4.4537069106319e-15,0.341323432158584,0.14,0.278,8.9074138212638e-12,"7","APOC1"
"IFITM32",6.92020682165722e-15,0.872247370759448,0.518,0.13,1.38404136433144e-11,"7","IFITM3"
"LTB",8.46553670283108e-15,0.948209513968781,0.325,0.04,1.69310734056622e-11,"7","LTB"
"STK17B1",1.11534469007305e-14,1.09851395182504,0.746,0.357,2.23068938014611e-11,"7","STK17B"
"ARL4C2",1.91581030470234e-14,1.8237149829497,0.421,0.047,3.83162060940468e-11,"7","ARL4C"
"AC135279.3",2.38872768061785e-14,0.27523802899589,0.105,0.01,4.77745536123569e-11,"7","AC135279.3"
"ABHD5",3.74315496380661e-14,1.58452969454114,0.684,0.303,7.48630992761323e-11,"7","ABHD5"
"NFKB1",9.13874834860438e-14,0.58753119613602,0.57,0.187,1.82774966972087e-10,"7","NFKB1"
"SH3BP52",1.31088345503803e-13,0.898764695253166,0.64,0.262,2.62176691007605e-10,"7","SH3BP5"
"FCER1G3",1.79839841636411e-13,1.32415884323827,0.789,0.407,3.59679683272821e-10,"7","FCER1G"
"LFNG1",3.63564826860683e-13,0.255907903641312,0.368,0.094,7.27129653721365e-10,"7","LFNG"
"SLC2A31",9.05333488694479e-13,1.45756991418246,0.579,0.165,1.81066697738896e-09,"7","SLC2A3"
"MIR155HG",2.24535503710215e-12,0.295635963931814,0.149,0.065,4.49071007420431e-09,"7","MIR155HG"
"PLTP1",7.96297365538275e-12,0.267200425699653,0.649,0.297,1.59259473107655e-08,"7","PLTP"
"TUBA4A",9.6324910489179e-12,1.42964831320912,0.316,0.06,1.92649820978358e-08,"7","TUBA4A"
"HIST1H1C1",2.93661092853844e-11,0.292382369913054,0.605,0.274,5.87322185707688e-08,"7","HIST1H1C"
"FGL2",3.39752186154181e-11,2.09532829551862,0.509,0.09,6.79504372308362e-08,"7","FGL2"
"RHOH",5.43471312445155e-11,0.338162753218355,0.456,0.097,1.08694262489031e-07,"7","RHOH"
"RRAS21",1.19251527865656e-10,0.269347630998283,0.307,0.123,2.38503055731311e-07,"7","RRAS2"
"LGALS11",2.35265459321893e-10,1.9764983718459,0.553,0.184,4.70530918643786e-07,"7","LGALS1"
"IFI62",3.88451593767713e-10,0.504159928277166,0.509,0.153,7.76903187535426e-07,"7","IFI6"
"JAML",4.78910602979734e-10,0.837318157804252,0.289,0.001,9.57821205959467e-07,"7","JAML"
"E2F31",1.13862765007061e-09,0.480912713104138,0.482,0.128,2.27725530014122e-06,"7","E2F3"
"ZNF3311",1.28639746400725e-09,0.274748715224296,0.675,0.326,2.57279492801449e-06,"7","ZNF331"
"RGS21",2.72915117862422e-09,0.969978396992134,0.728,0.412,5.45830235724844e-06,"7","RGS2"
"XCL1",2.83048549459457e-09,0.464742592894116,0.105,0.013,5.66097098918913e-06,"7","XCL1"
"LSP1",2.8937438319536e-09,0.825887467366926,0.421,0.029,5.7874876639072e-06,"7","LSP1"
"ANKRD283",6.26416321045508e-09,0.399769881140191,0.658,0.335,1.25283264209102e-05,"7","ANKRD28"
"FAM198B1",9.97033254373943e-09,0.348463675679719,0.605,0.259,1.99406650874789e-05,"7","FAM198B"
"TES",1.49337124426202e-08,0.618192296360748,0.219,0.084,2.98674248852404e-05,"7","TES"
"IFI44L2",2.02999263343981e-08,0.270704233038873,0.544,0.203,4.05998526687962e-05,"7","IFI44L"
"STAT12",2.38049593509423e-08,0.278551490714483,0.211,0.192,4.76099187018846e-05,"7","STAT1"
"ICAM11",2.99876989686438e-08,0.678458370506812,0.447,0.099,5.99753979372876e-05,"7","ICAM1"
"TXNIP2",3.43571845432188e-08,1.95512313537404,0.667,0.517,6.87143690864375e-05,"7","TXNIP"
"MIR4435-2HG",3.61081058336674e-08,0.2870121683941,0.36,0.05,7.22162116673349e-05,"7","MIR4435-2HG"
"VLDLR2",4.10330957279197e-08,0.423896110014908,0.07,0.152,8.20661914558394e-05,"7","VLDLR"
"FYN4",4.75044359754353e-08,0.72130305418229,0.526,0.237,9.50088719508706e-05,"7","FYN"
"GPAT3",6.81457710238392e-08,0.327557339270532,0.36,0.045,0.000136291542047678,"7","GPAT3"
"CSTA",1.47579731737502e-07,0.861735916932015,0.272,0.01,0.000295159463475004,"7","CSTA"
"SRGN1",1.64808341553474e-07,0.482169117379165,0.947,0.682,0.000329616683106947,"7","SRGN"
"AKAP132",3.10444331796591e-07,0.725996582091058,0.711,0.404,0.000620888663593181,"7","AKAP13"
"IFI271",1.24250135643987e-06,0.497322135352522,0.246,0.147,0.00248500271287975,"7","IFI27"
"NAMPT",1.5484339600547e-06,3.05223844673252,0.579,0.316,0.0030968679201094,"7","NAMPT"
"MYADM2",1.57794123778817e-06,0.566196569035927,0.763,0.49,0.00315588247557633,"7","MYADM"
"ARL5B1",4.34798603137151e-06,0.46148931334358,0.281,0.249,0.00869597206274302,"7","ARL5B"
"CLEC12A",4.72291529940343e-06,0.371864982162862,0.289,0.006,0.00944583059880686,"7","CLEC12A"
"IL1RN",5.05769782398398e-06,0.390653993373254,0.298,0.022,0.010115395647968,"7","IL1RN"
"PNP1",5.89413888415342e-06,0.323274339249575,0.518,0.231,0.0117882777683068,"7","PNP"
"Z93241.1",6.47094239760087e-06,0.286250432003029,0.421,0.151,0.0129418847952017,"7","Z93241.1"
"GNG21",8.04260395008446e-06,1.25882803611742,0.439,0.133,0.0160852079001689,"7","GNG2"
"RAB201",9.57254738410202e-06,0.435975271891779,0.254,0.181,0.019145094768204,"7","RAB20"
"RGCC4",9.67055970596838e-06,0.274874025380897,0.754,0.405,0.0193411194119368,"7","RGCC"
"CLEC2B",1.4030502961499e-05,1.1840127307085,0.404,0.042,0.028061005922998,"7","CLEC2B"
"SPON2",2.1775365037141e-05,0.672382486861292,0.202,0.04,0.043550730074282,"7","SPON2"
"TSPYL23",2.26993908808292e-05,0.321481362089472,0.254,0.232,0.0453987817616583,"7","TSPYL2"
"CREM2",2.52598560749971e-05,0.53316294838345,0.561,0.285,0.0505197121499942,"7","CREM"
"TAGAP1",3.06580604430169e-05,0.680960288047948,0.298,0.225,0.0613161208860338,"7","TAGAP"
"REL1",5.02152492667534e-05,0.324454069548155,0.754,0.446,0.100430498533507,"7","REL"
"BHLHE401",6.60826558537458e-05,0.710288488696019,0.421,0.083,0.132165311707492,"7","BHLHE40"
"GLRX3",7.06491873629845e-05,0.452996743970611,0.754,0.468,0.141298374725969,"7","GLRX"
"HLA-DRB53",7.76805434857853e-05,0.400352068738716,0.36,0.365,0.155361086971571,"7","HLA-DRB5"
"AHNAK1",0.000117487676298499,1.02317541521369,0.368,0.045,0.234975352596997,"7","AHNAK"
"ZFP361",0.000127788884862447,0.669788449366409,0.86,0.707,0.255577769724895,"7","ZFP36"
"ITM2A2",0.000145006343606312,1.18514119068163,0.175,0.077,0.290012687212625,"7","ITM2A"
"HOPX1",0.000161548350809229,0.432623129895266,0.43,0.144,0.323096701618458,"7","HOPX"
"GZMK",0.000164048819616184,1.20203899293616,0.184,0,0.328097639232368,"7","GZMK"
"ISG151",0.0001662263442304,0.291265986100432,0.412,0.13,0.3324526884608,"7","ISG15"
"RYBP2",0.000197564785701303,0.72132120302497,0.64,0.374,0.395129571402607,"7","RYBP"
"MSR12",0.000212788148063282,0.379536254975496,0.272,0.16,0.425576296126564,"7","MSR1"
"TNFSF18",0.000231214720557433,0.29014937953944,0.202,0.063,0.462429441114867,"7","TNFSF18"
"NFKBIA2",0.00024167075730932,0.577015182995655,0.851,0.774,0.48334151461864,"7","NFKBIA"
"PLCB12",0.000360175667939464,0.303738560601093,0.237,0.021,0.720351335878928,"7","PLCB1"
"BIRC31",0.00055036431712452,0.551920459773018,0.395,0.139,1,"7","BIRC3"
"PLAU",0.000608130704800207,0.525775277168484,0.158,0.053,1,"7","PLAU"
"RBP72",0.000624794604366002,0.349904878782512,0.474,0.205,1,"7","RBP7"
"LUCAT11",0.00100102606079879,0.408693208871875,0.412,0.134,1,"7","LUCAT1"
"SPOCK22",0.00124483660957445,0.340796818095533,0.123,0.041,1,"7","SPOCK2"
"RARRES31",0.00127463470001443,0.933818935136943,0.465,0.232,1,"7","RARRES3"
"DUSP11",0.001503153805713,0.767188632870221,0.974,0.848,1,"7","DUSP1"
"VEGFA2",0.00151826916604812,0.61491964465248,0.421,0.134,1,"7","VEGFA"
"HLA-DRB12",0.0016630542863414,0.773280249206469,0.465,0.522,1,"7","HLA-DRB1"
"PRDM12",0.00227042421517651,0.497537935996229,0.289,0.179,1,"7","PRDM1"
"RND3",0.00279785659275167,0.314046694700721,0.237,0.102,1,"7","RND3"
"MAFB1",0.00298091852171261,1.204067774858,0.579,0.341,1,"7","MAFB"
"SLC7A52",0.0038154645994759,0.449882775327514,0.254,0.114,1,"7","SLC7A5"
"NFKBIZ1",0.00471202543337205,0.449630328110959,0.342,0.242,1,"7","NFKBIZ"
"BCL61",0.00600565984552627,0.482763903675489,0.482,0.249,1,"7","BCL6"
